期別,開獎日,銷售金額,獎金總額,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,特別號,頭獎注數,頭獎獎金,頭獎累至次期獎金,貳獎注數,參獎注數,肆獎注數,伍獎注數,陸獎注數,柒獎注數,普獎注數,貳獎獎金,參獎獎金,肆獎獎金,伍獎獎金,陸獎獎金,柒獎獎金,普獎獎金,貳獎累至次期獎金,參獎累至次期獎金,肆獎累至次期獎金
109000023,109/02/21,"96,951,350","122,931,370",13,15,34,39,35,27,31,0,0,"92,263,105",1,38,70,"1,567","2,090","21,256","29,390","1,872,673","53,071","18,520","2,000","1,000",400,400,0,0,0
109000022,109/02/18,"94,895,950","99,648,079",13,31,42,4,37,35,49,0,0,"68,638,614",1,28,65,"1,552","1,891","19,499","28,601","3,450,190","72,266","20,012","2,000","1,000",400,400,0,0,0
109000021,109/02/14,"98,418,100","80,227,259",33,13,36,35,23,7,9,0,0,"44,935,094",0,36,107,"2,009","2,687","26,184","34,406",0,"47,003","10,166","2,000","1,000",400,400,"1,571,253",0,0
109000020,109/02/11,"106,341,000","59,550,960",22,43,9,37,46,23,38,0,0,"25,113,123",1,36,79,"1,725","2,390","25,296","32,417","1,990,674","59,550","17,445","2,000","1,000",400,400,0,0,0
109000019,109/02/07,"312,088,850","479,436,856",19,42,5,15,22,30,31,1,"373,349,607",0,3,97,331,"5,738","7,539","76,358","103,631","1,814,781","60,444","11,387","2,000","1,000",400,400,0,0,0
109000018,109/02/04,"196,123,800","373,603,908",28,3,23,48,37,27,8,0,0,"304,667,100",3,58,190,"3,509","5,348","56,059","62,927","1,080,493","60,186","11,811","2,000","1,000",400,400,0,0,0
109000017,109/02/02,"166,727,000","321,739,250",17,16,3,33,37,30,29,0,0,"263,774,580",4,62,154,"3,268","4,317","42,527","55,824","701,572","48,744","12,615","2,000","1,000",400,400,0,0,0
109000016,109/02/01,"169,354,550","290,933,881",26,20,34,12,10,2,28,0,0,"228,372,130",3,78,198,"3,808","4,763","44,056","63,688","852,842","35,324","8,945","2,000","1,000",400,400,0,0,0
109000034,109/03/31,"139,016,350","418,426,949",49,6,26,21,36,34,23,0,0,"370,488,139",1,43,94,"2,505","2,989","32,138","44,442","4,797,721","63,843","18,774","2,000","1,000",400,400,0,0,0
109000033,109/03/27,"130,339,200","382,952,984",49,8,23,2,16,10,41,0,0,"338,329,252",0,49,91,"2,645","2,837","29,378","46,297",0,"49,418","17,106","2,000","1,000",400,400,"2,248,541",0,0
109000032,109/03/24,"128,420,500","360,029,694",45,12,10,29,41,16,1,0,0,"309,963,032",1,53,135,"2,238","3,405","32,468","41,182","8,749,596","45,664","11,524","2,000","1,000",400,400,0,0,0
109000031,109/03/20,"119,285,700","323,361,132",13,43,1,8,48,46,29,0,0,"281,611,959",0,39,94,"1,877","2,520","26,006","36,176",0,"63,992","17,068","2,000","1,000",400,400,"6,502,255",0,0
109000030,109/03/17,"118,244,050","293,730,633",17,29,28,10,47,43,4,0,0,"252,376,342",0,27,100,"2,088","2,867","28,626","37,254",0,"85,093","14,769","2,000","1,000",400,400,"4,184,798",0,0
109000029,109/03/13,"111,214,750","261,863,750",14,33,34,22,49,32,31,0,0,"225,462,575",0,30,89,"1,954","2,696","26,029","34,262",0,"73,639","15,957","2,000","1,000",400,400,"2,051,390",0,0
109000028,109/03/10,"107,597,850","235,920,530",1,12,34,37,4,25,42,0,0,"199,583,490",1,49,91,"2,104","2,400","23,744","37,453","1,895,919","41,668","14,423","2,000","1,000",400,400,0,0,0
109000027,109/03/06,"106,298,750","215,749,979",16,13,15,30,8,12,45,0,0,"175,665,734",2,46,122,"2,459","2,581","25,614","40,578","1,585,011","38,882","9,424","2,000","1,000",400,400,0,0,0
109000026,109/03/03,"102,806,950","193,246,561",8,28,17,11,42,10,40,0,0,"154,713,504",0,53,98,"2,524","2,685","25,473","41,079",0,"30,665","10,661","2,000","1,000",400,400,"1,509,175",0,0
109000042,109/04/28,"302,794,450","859,329,281",48,29,16,39,43,36,42,0,0,"765,282,856",5,76,177,"4,688","6,150","65,564","89,294","1,197,243","84,824","23,414","2,000","1,000",400,400,0,0,0
109000041,109/04/24,"258,353,200","774,581,532",39,7,14,17,15,10,45,0,0,"689,764,389",3,80,191,"4,604","5,441","55,941","86,629","1,581,683","63,875","17,199","2,000","1,000",400,400,0,0,0
109000040,109/04/21,"228,081,800","701,832,806",29,47,1,2,45,33,39,0,0,"629,903,740",2,70,188,"3,862","4,655","48,732","69,523","2,211,456","68,044","16,287","2,000","1,000",400,400,0,0,0
109000039,109/04/17,"215,194,250","642,414,103",33,31,1,21,44,42,22,0,0,"574,106,998",2,60,174,"3,317","5,043","51,732","61,196","2,068,968","74,270","16,463","2,000","1,000",400,400,0,0,0
109000038,109/04/14,"204,844,400","589,506,019",19,26,33,45,17,21,12,0,0,"521,905,323",2,58,189,"3,303","5,111","53,019","60,836","1,867,250","69,340","13,679","2,000","1,000",400,400,0,0,0
109000037,109/04/10,"177,317,050","533,444,494",13,47,33,48,41,49,1,0,0,"474,793,155",2,51,180,"3,052","4,675","44,215","53,160","1,610,977","68,035","12,392","2,000","1,000",400,400,0,0,0
109000036,109/04/07,"160,493,200","499,457,170",4,27,44,12,18,7,23,0,0,"434,146,946",1,84,188,"3,966","4,959","44,398","64,415","5,046,124","27,883","8,009","2,000","1,000",400,400,0,0,0
109000035,109/04/03,"144,836,250","451,596,439",2,45,32,43,47,17,34,0,0,"406,709,753",0,32,114,"2,254","3,166","31,031","42,123",0,"96,627","17,436","2,000","1,000",400,400,"2,871,225",0,0
109000051,109/05/29,"93,617,050","165,307,171",31,49,45,40,39,35,41,0,0,"136,692,904",3,30,66,"1,387","1,977","20,140","26,451","629,159","67,755","19,798","2,000","1,000",400,400,0,0,0
109000050,109/05/26,"93,659,850","146,210,284",29,25,38,1,33,5,19,0,0,"112,881,623",1,31,85,"1,864","2,467","24,336","33,005","1,515,677","52,653","12,344","2,000","1,000",400,400,0,0,0
109000049,109/05/22,"77,737,900","125,429,670",13,3,46,7,10,39,29,0,0,"93,760,768",2,29,92,"1,461","2,199","21,172","27,549","2,441,630","45,678","9,256","2,000","1,000",400,400,0,0,0
109000048,109/05/19,"85,076,850","105,485,328",40,27,33,43,44,32,37,0,0,"78,243,233",0,26,55,"1,182","1,612","18,124","23,094",0,"73,176","22,238","2,000","1,000",400,400,"3,653,213",0,0
109000047,109/05/15,"92,602,600","84,013,991",45,40,31,6,11,42,43,0,0,"55,955,768",0,20,53,"1,403","1,802","18,692","26,873",0,"101,582","24,642","2,000","1,000",400,400,"1,886,524",0,0
109000046,109/05/12,"89,934,700","68,226,320",35,1,8,36,5,11,26,0,0,"32,156,535",2,31,98,"2,214","2,705","25,093","35,405","1,274,496","42,973","8,738","2,000","1,000",400,400,0,0,0
109000045,109/05/08,"91,910,100","51,469,656",9,8,24,10,27,31,33,0,0,"16,550,925",0,72,90,"2,318","2,374","24,155","36,534",0,"19,623","10,092","2,000","1,000",400,400,"1,311,963",0,0
109000044,109/05/05,"408,765,450","1,070,088,576",24,19,49,43,36,17,26,1,"936,721,938",0,4,132,353,"7,036","9,300","96,762","125,793","1,893,363","61,788","14,853","2,000","1,000",400,400,0,0,0
109000043,109/05/01,"335,962,500","953,421,856",18,49,34,48,5,25,45,0,0,"841,179,924",3,108,280,"6,057","7,820","80,306","108,813","2,005,410","59,990","14,875","2,000","1,000",400,400,0,0,0
109000060,109/06/30,"134,411,400","169,667,082",31,29,49,43,46,26,6,0,0,"123,968,211",0,46,134,"2,086","3,157","33,498","39,059",0,"59,223","13,069","2,000","1,000",400,400,"4,871,432",0,0
109000059,109/06/26,"140,647,400","141,275,751",10,41,37,12,16,40,5,0,0,"92,054,973",0,50,141,"2,594","3,738","38,471","46,054",0,"50,437","11,497","2,000","1,000",400,400,"2,341,725",0,0
109000058,109/06/23,"139,006,850","109,169,790",16,45,27,1,22,2,13,0,0,"62,513,207",1,37,106,"2,404","3,291","33,414","45,865","2,472,160","71,954","16,146","2,000","1,000",400,400,0,0,0
109000057,109/06/19,"133,453,900","74,734,184",25,1,16,46,15,43,6,0,0,"31,325,954",1,39,94,"2,090","3,187","33,225","39,687","2,483,154","68,568","18,288","2,000","1,000",400,400,0,0,0
109000056,109/06/16,"142,703,600","160,593,624",46,13,6,20,23,29,42,1,"106,096,409",0,1,40,117,"2,412","3,193","32,837","46,519","10,120,034","70,270","15,444","2,000","1,000",400,400,0,0,0
109000055,109/06/12,"139,967,600","126,588,819",48,33,28,1,30,6,27,0,0,"73,169,624",0,51,137,"2,523","3,446","35,510","47,484",0,"50,361","12,052","2,000","1,000",400,400,"7,509,984",0,0
109000054,109/06/09,"124,961,400","89,203,029",28,35,47,17,36,8,41,0,0,"43,081,975",0,39,127,"2,552","2,992","28,940","43,895",0,"58,779","11,603","2,000","1,000",400,400,"5,124,988",0,0
109000053,109/06/05,"87,783,950","50,868,967",3,26,8,49,5,24,19,0,0,"16,228,301",0,28,102,"1,958","2,556","23,832","33,409",0,"49,476","8,731","2,000","1,000",400,400,"2,996,344",0,0
109000052,109/06/02,"99,272,500","192,285,504",1,6,22,33,48,25,19,1,"158,264,644",0,0,50,113,"1,763","2,534","25,173","32,891",0,"36,829","10,476","2,000","1,000",400,400,"1,709,955",0,0
109000069,109/07/31,"105,580,350","100,777,981",45,19,18,16,33,17,25,0,0,"65,544,337",1,38,84,"1,804","2,610","26,000","33,428","1,893,826","53,671","15,608","2,000","1,000",400,400,0,0,0
109000068,109/07/28,"112,512,300","83,837,869",35,8,23,22,29,10,2,0,0,"41,652,985",2,33,145,"2,339","3,477","32,263","41,385","825,262","53,863","7,880","2,000","1,000",400,400,0,0,0
109000067,109/07/24,"105,311,850","62,557,140",37,21,35,20,2,24,9,0,0,"20,830,981",1,31,107,"1,996","2,971","31,362","35,158","5,233,740","57,363","10,683","2,000","1,000",400,400,0,0,0
109000066,109/07/21,"110,339,800","172,863,898",25,36,3,33,16,31,14,1,"133,174,768",0,0,41,106,"2,006","2,914","27,566","37,042",0,"49,548","12,320","2,000","1,000",400,400,"3,582,504",0,0
109000065,109/07/17,"100,394,250","144,200,865",30,25,15,5,41,6,29,0,0,"109,377,476",0,29,83,"2,041","2,384","24,423","34,728",0,"62,986","14,147","2,000","1,000",400,400,"1,696,134",0,0
109000064,109/07/14,"97,885,800","118,936,718",49,29,32,10,4,24,43,0,0,"87,980,085",1,25,73,"1,559","2,070","21,320","30,008","1,891,295","81,471","17,936","2,000","1,000",400,400,0,0,0
109000063,109/07/10,"144,508,300","109,634,399",5,4,22,49,27,46,41,0,0,"64,120,670",1,46,111,"2,380","3,015","30,601","44,313","2,806,963","65,714","17,507","2,000","1,000",400,400,0,0,0
109000062,109/07/07,"123,656,950","76,598,400",46,4,44,34,22,17,13,0,0,"28,709,751",1,42,88,"2,298","2,688","27,170","40,210","9,626,280","58,353","17,903","2,000","1,000",400,400,0,0,0
109000061,109/07/03,"132,409,000","202,988,683",24,40,20,19,13,45,33,1,"155,242,715",0,0,45,107,"2,102","3,081","32,918","38,893",0,"59,328","16,040","2,000","1,000",400,400,"7,350,508",0,0
109000077,109/08/28,"90,594,650","140,232,941",23,13,36,14,19,22,24,0,0,"108,694,960",2,23,81,"1,468","2,034","21,908","28,737","1,688,452","77,623","14,169","2,000","1,000",400,400,0,0,0
109000076,109/08/25,"94,227,850","118,861,589",46,2,23,48,28,35,33,0,0,"87,780,857",0,28,63,"1,662","2,159","22,329","29,764",0,"66,118","18,890","2,000","1,000",400,400,"1,719,080",0,0
109000075,109/08/21,"94,040,400","96,235,298",5,40,45,14,46,44,32,0,0,"66,093,993",2,27,69,"1,670","2,098","20,326","29,073","892,613","71,205","17,911","2,000","1,000",400,400,0,0,0
109000074,109/08/18,"96,042,400","75,850,921",47,22,30,43,4,45,15,0,0,"43,572,674",1,27,66,"1,558","2,139","22,802","28,013","3,453,931","73,118","19,229","2,000","1,000",400,400,0,0,0
109000073,109/08/14,"93,841,900","52,551,464",33,31,25,16,24,20,37,0,0,"20,446,424",0,38,90,"1,860","2,356","22,508","31,344",0,"45,932","12,467","2,000","1,000",400,400,"1,620,753",0,0
109000072,109/08/11,"98,684,050","160,436,250",47,44,42,8,40,12,5,1,"128,068,129",0,1,32,71,"1,708","2,158","24,919","29,502","1,814,843","61,076","17,696","2,000","1,000",400,400,0,0,0
109000071,109/08/07,"100,064,950","138,022,437",19,45,44,9,6,40,1,0,0,"105,173,182",2,31,96,"1,528","2,487","24,841","30,700","919,001","63,851","13,254","2,000","1,000",400,400,0,0,0
109000070,109/08/04,"94,547,300","118,490,825",31,1,11,33,5,19,6,0,0,"81,986,065",3,40,127,"2,114","3,164","28,564","35,195","434,435","35,089","7,104","2,000","1,000",400,400,0,0,0
109000086,109/09/29,"144,291,100","80,803,016",33,7,42,47,8,1,31,0,0,"30,972,233",1,46,118,"2,709","3,538","35,390","49,800","2,455,116","57,477","14,404","2,000","1,000",400,400,0,0,0
109000085,109/09/25,"140,824,850","145,972,769",10,39,48,36,31,35,27,1,"100,000,000",0,2,43,102,"2,281","3,302","34,759","42,464","1,303,533","65,293","17,695","2,000","1,000",400,400,0,0,0
109000084,109/09/22,"143,541,350","114,153,360",4,5,24,8,3,29,7,0,0,"59,132,439",2,76,249,"3,342","4,982","41,062","53,407","1,005,210","28,487","5,589","2,000","1,000",400,400,0,0,0
109000083,109/09/18,"135,939,600","76,126,176",29,32,44,43,30,3,35,0,0,"33,770,204",1,33,88,"2,117","2,859","30,558","39,067","2,676,906","87,358","21,059","2,000","1,000",400,400,0,0,0
109000082,109/09/15,"129,190,700","142,950,291",29,32,48,7,37,16,21,1,"100,000,000",0,3,60,125,"2,279","3,129","31,766","40,260","776,736","41,824","12,905","2,000","1,000",400,400,0,0,0
109000081,109/09/11,"91,015,550","91,731,766",29,39,26,1,49,48,9,0,0,"61,718,410",1,28,131,"1,402","2,733","23,136","26,555","1,661,095","63,888","8,778","2,000","1,000",400,400,0,0,0
109000080,109/09/08,"91,831,650","72,006,841",26,2,20,1,48,9,36,0,0,"40,763,058",1,35,73,"1,744","2,038","21,370","31,849","1,599,788","49,224","15,171","2,000","1,000",400,400,0,0,0
109000079,109/09/04,"90,061,650","50,434,524",13,39,2,43,9,11,35,0,0,"20,581,117",1,32,59,"1,617","1,966","20,440","29,899","1,631,430","54,903","19,143","2,000","1,000",400,400,0,0,0
109000078,109/09/01,"94,495,850","161,612,636",8,6,43,38,2,1,24,1,"126,959,210",0,2,30,99,"1,996","2,579","25,071","35,112","723,887","51,971","10,124","2,000","1,000",400,400,0,0,0
109000095,109/10/30,"95,257,250","147,572,604",6,13,10,45,19,40,7,0,0,"112,695,379",0,33,80,"1,706","2,437","25,571","31,825",0,"52,047","13,801","2,000","1,000",400,400,"3,248,108",0,0
109000094,109/10/27,"94,887,600","124,856,285",2,9,30,28,32,19,35,0,0,"92,575,318",0,34,91,"1,810","2,288","21,980","32,507",0,"52,364","12,577","2,000","1,000",400,400,"1,653,226",0,0
109000093,109/10/23,"89,608,450","102,944,897",35,3,20,25,9,26,39,0,0,"71,719,229",1,26,75,"1,895","2,064","20,511","32,516","1,502,535","62,235","13,869","2,000","1,000",400,400,0,0,0
109000092,109/10/20,"94,529,850","85,009,726",5,28,39,17,18,30,13,0,0,"52,764,165",1,32,85,"1,752","2,296","23,514","31,245","1,640,152","55,197","13,358","2,000","1,000",400,400,0,0,0
109000091,109/10/16,"140,227,550","78,527,428",7,44,28,25,47,33,19,0,0,"32,073,010",1,37,98,"2,401","3,420","33,625","44,355","2,542,372","73,998","17,960","2,000","1,000",400,400,0,0,0
109000090,109/10/13,"130,870,750","193,359,740",27,15,39,1,3,41,20,2,"74,238,386",0,1,50,112,"2,418","3,253","33,288","43,109","2,251,588","48,495","13,917","2,000","1,000",400,400,0,0,0
109000089,109/10/09,"128,523,150","164,734,030",47,42,25,19,2,7,6,0,0,"120,072,120",2,61,129,"2,314","3,328","35,296","41,481","1,082,450","38,220","11,618","2,000","1,000",400,400,0,0,0
109000088,109/10/06,"135,703,200","139,845,929",23,4,22,5,34,40,37,0,0,"92,761,066",1,49,135,"2,575","3,673","33,922","45,868","2,291,561","50,363","11,751","2,000","1,000",400,400,0,0,0
109000087,109/10/02,"148,721,150","114,256,077",16,11,24,26,15,18,46,0,0,"63,852,137",1,53,129,"2,831","3,332","34,712","50,769","2,606,333","52,958","13,987","2,000","1,000",400,400,0,0,0
109000103,109/11/27,"122,995,950","343,555,754",35,30,26,19,1,48,11,0,0,"301,244,982",1,39,111,"2,099","3,161","33,588","39,212","2,105,917","58,151","13,134","2,000","1,000",400,400,0,0,0
109000102,109/11/24,"120,024,550","318,009,096",45,29,36,5,38,44,23,0,0,"274,678,022",3,42,110,"1,949","2,765","30,161","36,556","2,028,973","56,439","13,853","2,000","1,000",400,400,0,0,0
109000101,109/11/20,"113,121,400","288,197,980",35,27,29,16,37,48,31,0,0,"246,909,585",0,40,138,"2,232","3,114","28,711","37,422",0,"51,304","9,559","2,000","1,000",400,400,"3,885,763",0,0
109000100,109/11/17,"111,094,650","260,102,180",20,18,6,38,14,41,29,0,0,"222,869,823",0,45,95,"2,060","2,482","25,680","37,187",0,"47,388","14,430","2,000","1,000",400,400,"1,980,173",0,0
109000099,109/11/13,"99,967,500","237,920,717",12,29,9,15,7,25,47,0,0,"197,889,176",1,63,104,"2,747","2,421","23,741","42,265","3,222,735","24,071","9,374","2,000","1,000",400,400,0,0,0
109000098,109/11/10,"101,857,750","214,273,474",28,29,17,5,21,19,43,0,0,"180,124,368",0,33,84,"1,929","2,291","22,656","34,782",0,"59,216","14,955","2,000","1,000",400,400,"1,814,549",0,0
109000097,109/11/06,"97,070,750","189,730,554",9,39,44,25,46,5,2,0,0,"157,233,134",1,30,75,"1,600","2,314","24,916","30,545","1,732,979","62,209","15,996","2,000","1,000",400,400,0,0,0
109000096,109/11/03,"97,939,850","170,789,803",32,11,15,6,30,44,29,0,0,"135,370,934",2,39,85,"1,603","2,282","23,794","30,469","2,522,780","49,633","14,639","2,000","1,000",400,400,0,0,0
109000112,109/12/29,"103,282,100","140,907,848",33,34,10,39,14,35,40,0,0,"106,950,712",0,39,101,"1,848","2,457","24,226","32,179",0,"52,272","12,975","2,000","1,000",400,400,"1,892,993",0,0
109000111,109/12/25,"98,968,150","121,233,362",30,29,5,6,1,19,39,0,0,"83,069,872",2,81,112,"2,768","2,775","24,524","40,636","684,032","18,188","8,456","2,000","1,000",400,400,0,0,0
109000110,109/12/22,"97,014,700","98,501,736",31,22,20,30,45,25,2,0,0,"65,811,198",1,36,87,"1,586","2,454","25,338","30,449","1,715,183","51,308","13,648","2,000","1,000",400,400,0,0,0
109000109,109/12/18,"94,490,400","81,545,792",30,26,2,24,41,11,1,0,0,"44,173,504",1,21,87,"1,613","2,550","26,431","29,845","6,253,641","82,094","12,738","2,000","1,000",400,400,0,0,0
109000108,109/12/15,"94,563,400","55,707,588",21,48,2,6,43,17,41,0,0,"23,978,361",0,25,76,"1,510","1,854","19,424","27,675",0,"81,877","17,314","2,000","1,000",400,400,"4,652,807",0,0
109000107,109/12/11,"163,626,200","488,155,897",37,36,42,43,17,8,34,1,"431,243,920",0,0,70,174,"2,941","4,936","43,165","53,017",0,"42,339","10,949","2,000","1,000",400,400,"2,752,084",0,0
109000106,109/12/08,"147,384,450","446,570,730",15,2,31,4,10,45,17,0,0,"396,525,225",1,49,128,"2,624","3,502","36,840","48,569","2,575,409","56,602","13,929","2,000","1,000",400,400,0,0,0
109000105,109/12/04,"133,568,350","407,657,804",13,2,27,30,44,41,40,0,0,"364,035,438",1,41,96,"2,075","2,774","28,855","38,703","4,977,291","69,745","19,148","2,000","1,000",400,400,0,0,0
109000104,109/12/01,"128,165,450","373,017,634",37,4,49,44,29,22,30,0,0,"330,537,556",0,42,82,"2,409","2,786","28,120","42,995",0,"59,537","19,603","2,000","1,000",400,400,"2,321,972",0,0
110000009,110/01/29,"140,259,900","399,250,603",40,22,14,31,30,39,49,0,0,"354,382,741",1,41,120,"2,292","3,140","31,654","42,724","2,669,572","70,120","15,401","2,000","1,000",400,400,0,0,0
110000008,110/01/26,"139,777,100","369,316,708",8,20,23,43,46,37,44,0,0,"320,705,059",2,50,173,"2,524","3,388","32,572","44,710","2,393,157","54,496","10,125","2,000","1,000",400,400,0,0,0
110000007,110/01/22,"126,627,250","331,235,098",45,30,7,34,46,36,43,0,0,"288,785,431",0,47,107,"2,336","3,010","29,937","41,363",0,"51,694","14,597","2,000","1,000",400,400,"2,256,101",0,0
110000006,110/01/19,"125,639,650","300,557,371",29,31,15,33,47,41,37,0,0,"260,323,838",1,45,107,"2,051","2,724","28,641","38,346","2,387,931","57,147","15,450","2,000","1,000",400,400,0,0,0
110000005,110/01/15,"121,379,850","272,542,688",44,4,8,3,11,42,21,0,0,"230,199,167",3,37,114,"2,281","3,114","30,603","42,001","677,194","59,131","12,337","2,000","1,000",400,400,0,0,0
110000004,110/01/12,"112,253,250","242,884,092",28,10,1,20,44,37,33,0,0,"204,569,972",1,39,102,"2,037","2,836","27,287","37,752","1,945,854","53,731","13,207","2,000","1,000",400,400,0,0,0
110000003,110/01/08,"103,188,250","213,044,660",4,43,26,47,18,24,33,0,0,"180,022,272",2,39,102,"1,722","2,247","23,275","31,464","981,461","54,203","13,323","2,000","1,000",400,400,0,0,0
110000002,110/01/05,"108,684,300","196,698,733",17,8,43,20,13,48,38,0,0,"155,259,240",2,28,106,"1,979","2,852","28,228","35,871","2,861,163","71,034","12,062","2,000","1,000",400,400,0,0,0
110000001,110/01/01,"103,412,200","166,754,537",37,46,41,5,49,42,18,0,0,"131,960,082",0,26,79,"1,691","2,336","24,006","30,228",0,"82,113","17,372","2,000","1,000",400,400,"3,875,443",0,0
110000026,110/02/26,"169,818,950","95,098,612",23,42,13,22,39,4,26,0,0,"38,893,429",0,51,138,"2,888","4,028","41,898","52,761",0,"65,101","15,466","2,000","1,000",400,400,"3,083,015",0,0
110000025,110/02/23,"182,554,700","172,395,666",20,6,18,42,1,19,43,1,"111,658,864",0,3,79,167,"3,335","3,996","41,726","60,680","1,096,381","44,837","13,635","2,000","1,000",400,400,0,0,0
110000024,110/02/21,"169,312,650","127,466,198",18,32,25,27,39,9,40,0,0,"70,165,034",1,84,137,"3,548","3,628","37,265","58,591","2,973,664","38,123","15,026","2,000","1,000",400,400,0,0,0
110000023,110/02/20,"177,029,700","103,013,638",10,6,47,26,11,1,22,0,0,"32,651,114",3,92,207,"4,574","5,141","46,978","65,595","2,155,068","30,296","8,656","2,000","1,000",400,400,0,0,0
